songID,songName,ytID,view,langs
630,Gravity - BUMP OF CHICKEN,tirT7zxGXGE,0,"['jp', 'zh']"
631,不革命前夜 - NEE,Dm2O_W6Rrss,0,"['jp', 'zh']"
632,オレンジ - 7!!,F-Cm-bmdLEY,0,"['jp', 'zh']"
633,Justice - 中島美嘉,yV1nRfab_eY,0,"['jp', 'zh']"
634,快眠! 安眠! スヤリスト生活 - スヤリス姫(水瀬いのり),Ui-KKFZKIq4,0,"['jp', 'zh']"
635,天空カフェテリア - Petit Rabbit's,mP6PUA0e3oU,0,"['jp', 'zh']"
636,Break - Uru,OUZTFpIqhVk,0,"['jp', 'zh']"
637,廻廻奇譚 - Eve,1tk1pqwrOys,0,"['jp', 'zh']"
638,エメラルド - back number,8TNusrMIdIQ,0,"['jp', 'zh']"
639,炎 - LiSA,4DxL6IKmXx4,0,"['jp', 'zh']"
640,Higher's High - ナナヲアカリ,Rp-y_R1SbX8,0,"['jp', 'zh']"
641,寝れない夜に - yama,5dGEIIdaL0A,0,"['jp', 'zh']"
642,silent - SEKAI NO OWARI,03Xa38nfhGw,0,"['jp', 'zh']"
643,リテラチュア - 上田麗奈,ufLKDNlLrAQ,0,"['jp', 'zh']"
644,Howling - ASCA,Cf7piHkO_VU,0,"['jp', 'zh']"
645,Sacred world - RAISE A SUILEN,hRlEhnJbOO8,0,"['jp', 'zh']"
646,KING - 天神子兎音,09z87O1CgIw,0,"['jp', 'zh']"
647,振り子 - Uru,4muxe8YRwPE,0,"['jp', 'zh']"
648,夜に溺れる - ミテイノハナシ,xzXq7kX5xWk,0,"['jp', 'zh']"
649,三文小説 - King Gnu,Y8HeOA95UzQ,0,"['jp', 'zh']"
650,One Day - SPYAIR,IdUUam2H1y0,0,"['jp', 'zh']"
651,再会 - LiSA×Uru,impSuIygMiQ,0,"['jp', 'zh']"
652,ロストワードクロニカル - いとうかなこ,zf0_bHr5pe4,0,"['jp', 'zh']"
653,Sakura Rising with Amy Lee of EVANESCENCE - 和楽器バンド,cyFskO6iB2E,0,"['jp', 'zh']"
654,BLUE ROSE knows - MindaRyn,VABohEWhyJE,0,"['jp', 'zh']"
655,ステラ - Leo/need×初音ミク,AL6hWKN0WQo,0,"['jp', 'zh']"
656,Documentary film - Mr.Children,mdc2bTg30gI,0,"['jp', 'zh']"
657,HANABI - いきものがかり,VQLjUZ2bm24,0,"['jp', 'zh']"
658,Who I Am - milet,QgdUeLkW3_4,0,"['jp', 'zh']"
659,カナリヤ - 米津玄師,JAMNqRBL_CY,0,"['jp', 'zh']"
660,虹 - 菅田将暉,hkBbUf4oGfA,0,"['jp', 'zh']"
661,ドライフラワー - 優里,kzZ6KXDM1RI,0,"['jp', 'zh']"
662,First Step - 長瀬麻奈(神田沙也加),wUudLqi9XW4,0,"['jp', 'zh']"
663,融雪 - THE SIXTH LIE,5w3JIp1Dn-4,0,"['jp', 'zh']"
664,世界でいちばん熱い夏 - プリンセス プリンセス,x-_yZKI7EhE,0,"['jp', 'zh']"
665,うっせぇわ - Ado,Qp3b-RXtz4w,0,"['jp', 'zh']"
666,千両役者 - King Gnu,YOYeJn4mz8M,0,"['jp', 'zh']"
667,夢をあきらめないで - 岡村孝子,4xUufRft9Hs,0,"['jp', 'zh']"
668,独白 - 坂本真綾,jECVRY6yS1s,0,"['jp', 'zh']"
669,令和二年 - amazarashi,JPHPA9IZMbM,0,"['jp', 'zh']"
670,ハルカ - YOASOBI,vd3IlOjSUGQ,0,"['jp', 'zh']"
671,ゆらゆら - GReeeeN,VTSS4U54taw,0,"['jp', 'zh']"
672,ほうき星 - シド,nbnLUczzpe8,0,"['jp', 'zh']"
673,ほうき星 - ユンナ,rb0cTo_aVKA,0,"['jp', 'zh']"
674,相思相愛 - GReeeeN,Z7zNVv4ODNI,0,"['jp', 'zh']"
675,光あれ - 岡野昭仁,TeWbPzU4OjI,0,"['jp', 'zh']"
676,無責任せんせーしょん - 天月,ecnFQcMaqgU,0,"['jp', 'zh']"
677,怪物 - YOASOBI,dy90tA3TT1c,0,"['jp', 'zh']"
678,轍～Wadachi～ - SPYAIR,03BzZld9lvE,0,"['jp', 'zh']"
679,アンコール - YOASOBI,vcGbefQBvJ4,0,"['jp', 'zh']"
680,春泥棒 - ヨルシカ,Sw1Flgub9s8,0,"['jp', 'zh']"
681,霽れを待つ - Leo/need×初音ミク,70ZLvDTonqI,0,"['jp', 'zh']"
682,Universe - Official髭男dism,6lnS-8FVod4,0,"['jp', 'zh']"
683,世界の解像度 - amazarashi,iwGogQZe-AQ,0,"['jp', 'zh']"
684,ノクターン - 中島美嘉,Ntz5uOqyr3k,0,"['jp', 'zh']"
685,Love Forever - 瑛人×yama,C8mMwTLEKOw,0,"['jp', 'zh']"
686,朝顔 - 折坂悠太,tZs7LDOxRes,0,"['jp', 'zh']"
687,晴れ舞台 - LiSA,bNmcd8lkjpk,0,"['jp', 'zh']"
688,優しい彗星 - YOASOBI,VyvhvlYvRnc,0,"['jp', 'zh']"
689,旅人の唄 - 大原ゆい子,hZ6TnKvB2rc,0,"['jp', 'zh']"
690,季路 - Aimer,M3J1KRD1H1Q,0,"['jp', 'zh']"
691,デイ・ドリーム・ビリーバー - yama,PjXO1RIj05g,0,"['jp', 'zh']"
692,帰ろう - 藤井風,goU1Ei8I8uk,0,"['jp', 'zh']"
693,マオ - まふまふ,xrDruN69QCw,0,"['jp', 'zh']"
694,RAD DOGS - Vivid BAD SQUAD×初音ミク,ZMbWDpC1N7s,0,"['jp', 'zh']"
695,ファーストラヴ - Uru,oSc_BgWzw_0,0,"['jp', 'zh']"
696,White Love - SPEED,xdnDrHWmiic,0,"['jp', 'zh']"
697,ギラギラ - Ado,sOiMD45QGLs,0,"['jp', 'zh']"
698,桜が降る夜は - あいみょん,OIT9LpQKbeg,0,"['jp', 'zh']"
699,名前のない日々へ - yama,w8klWfstdII,0,"['jp', 'zh']"
700,インフィニティ - 優里,qWfnM-8yyBc,0,"['jp', 'zh']"
701,僕の戦争 - 神聖かまってちゃん,gYuO6OUm6SQ,0,"['jp', 'zh']"
702,MAJIでKOIする5秒前 - 広末涼子,pG0bviOCSH0,0,"['jp', 'zh']"
703,ジーンズ - 広末涼子,GD6sdP4ivKM,0,"['jp', 'zh']"
704,寄り酔い - 和ぬか,Rq0NjgXSj0s,0,"['jp', 'zh']"
705,あの日、あの世界で - ミテイノハナシ,OqN_r5x5uNU,0,"['jp', 'zh']"
706,進化論 - ASCA,8OJuCFMwUUE,0,"['jp', 'zh']"
707,ピーターパン - 優里,9qfPF4fpiHE,0,"['jp', 'zh']"
708,あなたに恋をしてみました - chay,D6CNN7FFP4s,0,"['jp', 'zh']"
709,One Last Kiss - 宇多田ヒカル,0Uhh62MUEic,0,"['jp', 'zh']"
710,ヴァンパイア - 初音ミク,e1xCOsgWG0M,0,"['jp', 'zh']"
711,あいたい - RADWIMPS,yRGX_W7_2SE,0,"['jp', 'zh']"
712,旅路 - 藤井風,29p8FvT_puU,0,"['jp', 'zh']"
713,茜色の約束 - いきものがかり,qeXIMgYYg8s,0,"['jp', 'zh']"
714,秘密インシデント - ≠ME,dpSgsHxhWbA,0,"['jp', 'zh']"
715,あるいは映画のような - yama,Pr6_cy4o8yo,0,"['jp', 'zh']"
716,誇り高きアイドル - HoneyWorks feat.Kotoha,Qou76O_Rys0,0,"['jp', 'zh']"
717,怪獣の花唄 - Vaundy,UM9XNpgrqVk,0,"['jp', 'zh']"
718,三原色 - YOASOBI,nhOhFOoURnE,0,"['jp', 'zh']"
719,世界が終るまでは… - 道明寺ここあ,Nfau9-6s7eQ,0,"['jp', 'zh']"
720,勘冴えて悔しいわ - ずっと真夜中でいいのに。,4QePrv24TBU,0,"['jp', 'zh']"
721,ホウキ雲 - RYTHEM,8Pp_nqApuhc,0,"['jp', 'zh']"
722,ラブカ? - Ado,YTQV48V44Sw,0,"['jp', 'zh']"
723,メンタルチェンソー - P丸様。,bhjNyUPFCyk,0,"['jp', 'zh']"
724,一寸の赤 - yama,zIE8htt4HLg,0,"['jp', 'zh']"
725,イカの魂無駄にはしない～小島食品工場株式会社社歌～ - 小島食品工場スタッフ,B5sVQEL4G7Y,0,"['jp', 'zh']"
726,Ahoy!! 我ら宝鐘海賊団☆ - 宝鐘マリン,gZL4-f3jRoE,0,"['jp', 'zh']"
727,スパイラル - GARNET CROW,xK3OeEDyBeQ,0,"['jp', 'zh']"
728,ピース オブ ケーク - 瑛人,M8Jg0vxcmKk,0,"['jp', 'zh']"
729,突然GIRL - 渡辺曜(斉藤朱夏) from Aqours,B_4CYXZT_Yg,0,"['jp', 'zh']"
730,#ボクノユビサキ - 林原めぐみ,-me9m-Suu_c,0,"['jp', 'zh']"
731,レディメイド - Ado,jg09lNupc1s,0,"['jp', 'zh']"
732,ニゲラ - 和ぬか,ZqLNl2JrRX8,0,"['jp', 'zh']"
733,リナリア - まるりとりゅうが,CfimCCOECKM,0,"['jp', 'zh']"
734,不可幸力 - Vaundy,Gbz2C2gQREI,0,"['jp', 'zh']"
735,ストロボメモリー - 内田真礼,at2GlccOdts,0,"['jp', 'zh']"
736,Another Great Day!! - LiSA,URMIV_wZyfo,0,"['jp', 'zh']"
737,何なんw - 藤井風,Nt6ZwuVzOS4,0,"['jp', 'zh']"
738,Renegades - ONE OK ROCK,Ajr18Yw5xdY,0,"['jp', 'zh']"
739,踊 - Ado,YnSW8ian29w,0,"['jp', 'zh']"
740,Answer - 幾田りら,fmDB-HyPNYc,0,"['jp', 'zh']"
741,Wherever You Are - ONE OK ROCK,GkY9dFAECt8,0,"['jp', 'zh']"
742,カルペディエム - ASCA,PZ7d28HV9Ew,0,"['jp', 'zh']"
743,ヒカリ - 幾田りら,gFFizVn7P1M,0,"['jp', 'zh']"
744,Cry Baby - Official髭男dism,O1bhZgkC4Gw,0,"['jp', 'zh']"
745,a.m.3:21 - yama,1KN4DhVXw-Y,0,"['jp', 'zh']"
746,愛を知るまでは - あいみょん,iytiWFxt09w,0,"['jp', 'zh']"
747,ロマンスの約束 - 幾田りら,90l6QqCHqRg,0,"['jp', 'zh']"
748,もう少しだけ - YOASOBI,K1Tz2yNmamI,0,"['jp', 'zh']"
749,ロマンチックウェディング - 榎本夏樹(戸松遥)、早坂あかり(阿澄佳奈)、合田美桜(豊崎愛生),SeaC4ZJUhrQ,0,"['jp', 'zh']"
750,シネマ - 初音ミク,EEbWRjavSVw,0,"['jp', 'zh']"
751,なないろ - BUMP OF CHICKEN,ZvFs03X944E,0,"['jp', 'zh']"
752,Letters to ME - LiSA,q2quOm1v970,0,"['jp', 'zh']"
753,愛しい人 - SUPER BEAVER,HEeW5xdH-cI,0,"['jp', 'zh']"
754,幸福なわがまま - 三月のパンタシア,iW0Tpt3qHBQ,0,"['jp', 'zh']"
755,きらり - 藤井風,TcLLpZBWsck,0,"['jp', 'zh']"
756,不思議 - 星野源,ilnLczvLGAY,0,"['jp', 'zh']"
757,君しか勝たん - 日向坂46,Z59HsgPVbWY,0,"['jp', 'zh']"
758,シル・ヴ・プレジデント - P丸様。,3V9952osjnc,0,"['jp', 'zh']"
759,Pale Blue - 米津玄師,7WZ1Kt3zraY,0,"['jp', 'zh']"
760,小悪魔だってかまわない! - めいちゃん,SMEyLYGGLKc,0,"['jp', 'zh']"
761,カーテンコール - yama,87HUWL9J_2Y,0,"['jp', 'zh']"
762,NATSUMONOGATARI - ゆず,xIOctBl8r6g,0,"['jp', 'zh']"
763,カナリア鳴いた頃に - WANDS,KOPkkoFXXLg,0,"['jp', 'zh']"
764,サプライズ - LiSA,WcZwARmlUvY,0,"['jp', 'zh']"
765,ロケット・トゥ・ザ・ムーン～信じた世界へ～ - 幾田りら,9CNoxAkS0Jc,0,"['jp', 'zh']"
766,錆びたコンパス - 乃木坂46,slgLdRkpLlU,0,"['jp', 'zh']"
767,死神 - 米津玄師,L_pRTyuZ9fk,0,"['jp', 'zh']"
768,忘れじの映画 - ミテイノハナシ,zUa3SUmvjhI,0,"['jp', 'zh']"
769,ノンノン - LiSA,UcFf8hcf1QU,0,"['jp', 'zh']"
770,tears - SEKAI NO OWARI,lmEuNbVRua0,0,"['jp', 'zh']"
771,君が思い出になる前に - スピッツ,LrwC2Xu2POs,0,"['jp', 'zh']"
772,夜を越える足音 - ミテイノハナシ,RH8WtbhURyM,0,"['jp', 'zh']"
773,SWEET MEMORIES - 幾田りら,vdPiAexMyUY,0,"['jp', 'zh']"
774,Ordinary days - milet,oPdIjsctolE,0,"['jp', 'zh']"
775,東京流星群 - SUPER BEAVER,BMF_XBt0UMo,0,"['jp', 'zh']"
776,U - millennium parade × Belle,R3V4sAXUJ-g,0,"['jp', 'zh']"
777,Man & Woman - My Little Lover,MYuSqV4JsVA,0,"['jp', 'zh']"
778,好きだから。 - 『ユイカ』,eYAd4uDotF0,0,"['jp', 'zh']"
779,心のそばに - Belle,JcaIaT61gjM,0,"['jp', 'zh']"
780,花占い - Vaundy,onhBN0qkUcE,0,"['jp', 'zh']"
781,聖者の行進 - キタニタツヤ,e9RVh2bXA8M,0,"['jp', 'zh']"
782,可愛い君が愛おしい! - sui,O1qdukW4xTg,0,"['jp', 'zh']"
783,Love Song - Uru,RuSNeIcPamk,0,"['jp', 'zh']"
784,ラブレター - YOASOBI,mnta9Pp2LqA,0,"['jp', 'zh']"
785,ドライフラワー - Uru,5ZS_Mphf8h8,0,"['jp', 'zh']"
786,夏霞 - あたらよ,hcXcJAmzmAc,0,"['jp', 'zh']"
787,カイト - 嵐,vv_9psJmUXo,0,"['jp', 'zh']"
788,Sleepless Night - yama,quAkTWw8NPc,0,"['jp', 'zh']"
789,ワールドイズマイン - 初音ミク,NY__VTIUsiU,0,"['jp', 'zh']"
790,アポトーシス - Official髭男dism,PZX2npwj6jY,0,"['jp', 'zh']"
791,INAZMA - NOMELON NOLEMON,Lzrd6tehdmw,0,"['jp', 'zh']"
792,もっと… - 西野カナ,KQZ75gaTktU,0,"['jp', 'zh']"
793,未来予報ハレルヤ! - Liella!,BHzYNQ-irmU,0,"['jp', 'zh']"
794,ランニングアウト - yama,_ABe7rZw7pQ,0,"['jp', 'zh']"
795,ヨワネハキ - 和ぬか、asmi,wUHBqw7N_Z4,0,"['jp', 'zh']"
796,TWILIGHT - RADWIMPS,3fzA-WgzUgc,0,"['jp', 'zh']"
797,大正浪漫 - YOASOBI,wJQ9ig_d8yY,0,"['jp', 'zh']"
798,東京協奏曲 - 宮本浩次 × 櫻井和寿,RfJnm0mpF4U,0,"['jp', 'zh']"
799,エール - FUNKY MONKEY BΛBY'S,4eLFkMA7TSY,0,"['jp', 'zh']"
800,ありのまんまが愛しい君へ - DISH//,Tzo593aSR5k,0,"['jp', 'zh']"
801,血流 - yama,munngDZLwO4,0,"['jp', 'zh']"
802,lemonade - GReeeeN,z-xJKBUCvcU,0,"['jp', 'zh']"
803,君に叱られた - 乃木坂46,1_oWkusqP4Q,0,"['jp', 'zh']"
804,黄色 - back number,EMYa07zHC9w,0,"['jp', 'zh']"
805,私だけが好きだった。 - すいそうぐらし,WnVDf7Wkg4Y,0,"['jp', 'zh']"
806,ブラックコーヒー - SARD UNDERGROUND,yGaLkjWot8g,0,"['jp', 'zh']"
807,小さな恋のうた - 新垣結衣,-XgOWOS9btU,0,"['jp', 'zh']"
808,ラベンダー - the shes gone,Dkme-WlPElQ,0,"['jp', 'zh']"
809,推し★ごと - かぴ,4WqZ5os5rN8,0,"['jp', 'zh']"
810,晴るる - あたらよ,ZNVnIw7SxuE,0,"['jp', 'zh']"
811,境界線 - amazarashi,7YnI1h8HNZo,0,"['jp', 'zh']"
812,お茶でも飲んで - 八木海莉,jiQQsIySD9c,0,"['jp', 'zh']"
813,SO BLUE - Kis-My-Ft2,S9xeBLttL-8,0,"['jp', 'zh']"
814,絶対零度 - 月詠み,vlszONm8wR8,0,"['jp', 'zh']"
815,the last bullet - 幸祜,Sn1ieBOLGB0,0,"['jp', 'zh']"
816,神無-KANNA- - miwa,WO4Lr35nJfY,0,"['jp', 'zh']"
817,群青讃歌 - Eve,sgZjbk9eH6g,0,"['jp', 'zh']"
818,そばにいて。 - ユイカ,AG1o7NN2Dwo,0,"['jp', 'zh']"
819,lemonade - Chilli Beans.,3nSBhYZ59h0,0,"['jp', 'zh']"
820,恋の顛末 - ハンバート ハンバート,09vOe1_UsjM,0,"['jp', 'zh']"
821,風と行く道 - 大原ゆい子,mUZEnAeUvgA,0,"['jp', 'zh']"
822,境界線 - amazarashi,gB3gUq5A1W0,0,"['jp', 'zh']"
823,私じゃなかったんだね。 - りりあ。,sMSBAQ0tnBY,0,"['jp', 'zh']"
824,SYMPHONIA - 中島美嘉,HyljZPD22H8,0,"['jp', 'zh']"
825,始まりは君の空 - Liella!,bjIRLovzc80,0,"['jp', 'zh']"
826,ヒカレイノチ - Kitri,LgtvsFVU1fI,0,"['jp', 'zh']"
827,終点の先が在るとするならば。 - ツユ,vcw5THyM7Jo,0,"['jp', 'zh']"
828,往け - LiSA,Ff7k1zxBe1I,0,"['jp', 'zh']"
829,Tiny Stars - 澁谷かのん(伊達さゆり)、唐可可(Liyuu),UPpIrXjGXvU,0,"['jp', 'zh']"
830,Super bloom (with 阿部芙蓉美) - TK from 凛として時雨,k_Oi-XEDqAM,0,"['jp', 'zh']"
831,BOY - King Gnu,n0QNaym0jDI,0,"['jp', 'zh']"
832,ソワカの声 - 初音ミク,Pca7RONLQdE,0,"['jp', 'zh']"
833,虹が架かるまでの話 - 堀江由衣,9ql-JZdvyYY,0,"['jp', 'zh']"
834,冷たい花 - the brilliant green,XsV8SElEHkg,0,"['jp', 'zh']"
835,Cry Baby - 佐野万次郎(林勇),dgumPdbq0KE,0,"['jp', 'zh']"
836,トーキョーワンダー。 - 泣き虫,in-64GHF1YQ,0,"['jp', 'zh']"
837,なにやってもうまくいかない - meiyo,vxoKuhPca-A,0,"['jp', 'zh']"
838,流れ弾 - 櫻坂46,drCopBcrxRM,0,"['jp', 'zh']"
839,未来予報ハレルヤ! - Liella!,V6ytTXw6838,0,"['jp', 'zh']"
840,明け星 - LiSA,yGcm81aaTHg,0,"['jp', 'zh']"
841,太陽 - ちゃんみな,nU89U38oImQ,0,"['jp', 'zh']"
842,標火 - やなぎなぎ,dOoN2Sz3luA,0,"['jp', 'zh']"
843,ハート - あいみょん,ZSaTxMkEHas,0,"['jp', 'zh']"
844,星が降るユメ - 藍井エイル,D5i6Gs_hUVo,0,"['jp', 'zh']"
845,アルケミラ - リーガルリリー,C2DFlAT0Nk0,0,"['jp', 'zh']"
846,Oz. - yama,Odv-zbpy-Y8,0,"['jp', 'zh']"
847,Wish Song - Liella!,UgVSlQy3CfA,0,"['jp', 'zh']"
848,Cube - 星野源,sen_L0IRN_w,0,"['jp', 'zh']"
849,取扱注意 - syudou,bvRan4JL0dE,0,"['jp', 'zh']"
850,BANG!!! - EGOIST,8CfHTQGoPv4,0,"['jp', 'zh']"
851,8.8 - あたらよ,OmuW_v5LoIU,0,"['jp', 'zh']"
852,YURA YURA - WANDS,cfQ1xxsUIQ4,0,"['jp', 'zh']"
853,ツバメ - YOASOBI with ミドリーズ,qDL3zhB8-MM,0,"['jp', 'zh']"
854,アシタノハナタチ - 讃州中学勇者部,cbbPaUb5tXk,0,"['jp', 'zh']"
855,Aitai - 幾田りら,lPLnAQn2WgI,0,"['jp', 'zh']"
856,Small world - BUMP OF CHICKEN,NJ6GTKFIYkw,0,"['jp', 'zh']"
857,Dark seeks light - ニノミヤユイ,CL8ihD3rPC4,0,"['jp', 'zh']"
858,プラスティック・ラブ - 竹内まりや,T_lC2O1oIew,0,"['jp', 'zh']"
859,大好物 - スピッツ,QH3hLWdCE3g,0,"['jp', 'zh']"
860,ベテルギウス - 優里,cbqvxDTLMps,0,"['jp', 'zh']"
861,シャッター - 優里,EZ5RGA2UULE,0,"['jp', 'zh']"
862,Bedroom Talk - Official髭男dism,l_HTf8JRTts,0,"['jp', 'zh']"
863,もしも命が描けたら - YOASOBI,I0kytvnHG-Q,0,"['jp', 'zh']"
864,名前のない怪物 - EGOIST,qiX5DI--8bg,0,"['jp', 'zh']"
865,残響散歌 - Aimer,tLQLa6lM3Us,0,"['jp', 'zh']"
866,23 - eill,f6Q8PbD_3u8,0,"['jp', 'zh']"
867,季節は次々死んでいく - amazarashi,wtJcLWeY114,0,"['jp', 'zh']"
868,Diary - SEKAI NO OWARI,Ubfijg4gVeo,0,"['jp', 'zh']"
869,逆夢 - King Gnu,M6gcoDN9jBc,0,"['jp', 'zh']"
870,ただ声一つ - ロクデナシ,5GUaMOpfmr8,0,"['jp', 'zh']"
871,君が見た夢の物語 - ASCA,Wtzbt4QMuZg,0,"['jp', 'zh']"
872,歳月の轍 - 生田絵梨花(乃木坂46),JwkYvs63pbY,0,"['jp', 'zh']"
873,月夜ノコトリ - 白鳥ことり(伊藤彩沙),D0Fv6otvuDI,0,"['jp', 'zh']"
874,Anarchy - Official髭男dism,H_2jH6XVYU0,0,"['jp', 'zh']"
875,裸の勇者 - Vaundy,FT0GKCuSaW0,0,"['jp', 'zh']"
876,朝が来る - Aimer,QORbTrXHpsA,0,"['jp', 'zh']"
877,悪魔の子 - ヒグチアイ,WPl10ZrhCtk,0,"['jp', 'zh']"
878,光るとき - 羊文学,qknDI1k39Ic,0,"['jp', 'zh']"
879,いつだって戦ってる - 可憐なアイボリー,9paVqFn8g1Y,0,"['jp', 'zh']"
880,W-B-X ～W-Boiled Extreme～ - 上木彩矢 w TAKUYA,6TVgGhURh5Y,0,"['jp', 'zh']"
881,なにやってもうまくいかない - asmi,PjG0r-9HQBs,0,"['jp', 'zh']"
882,心という名の不可解 - Ado,BMb5IetESGE,0,"['jp', 'zh']"
883,スパークル - 幾田りら,q4CbHfW3Ji8,0,"['jp', 'zh']"
884,Victim of Love feat. Taka - 絢香,asWoVGls4iI,0,"['jp', 'zh']"
885,夏音 - 優里,FVGRHm_NWu0,0,"['jp', 'zh']"
886,パラレルワールド - 天月,S7o2zNN6r8w,0,"['jp', 'zh']"
887,MELODY FLAG - 水瀬いのり,fxVyjfVDQfY,0,"['jp', 'zh']"
888,レオ - 優里,uxYLXaXtH9I,0,"['jp', 'zh']"
889,POP SONG - 米津玄師,mHP6-D-yBEw,0,"['jp', 'zh']"
890,ミスター - YOASOBI,2-c0DFt6vK4,0,"['jp', 'zh']"
891,徳川カップヌードル禁止令 - 草薙寧々 & ネネロボ × ミクダヨー & 鏡音レン & KAITO,jPXAgWkqbo4,0,"['jp', 'zh']"
892,からくりピエロ - 初音ミク,xxFkW3PCT5M,0,"['jp', 'zh']"
893,袖のキルト - ずっと真夜中でいいのに。,9PnCSI8ndws,0,"['jp', 'zh']"
894,栞 - まふまふ,vHm0RWaf0FE,0,"['jp', 'zh']"
895,Anything Goes! - 大黒摩季,Rd0tfHzFFgw,0,"['jp', 'zh']"
896,創聖のアクエリオン - AKINO with bless4,W6DOkcLlIgE,0,"['jp', 'zh']"
897,あなたに - MONGOL800,0jFIrBvuuQ0,0,"['jp', 'zh']"
898,タマシイレボリューション - Superfly,Z2tedgbqJJs,0,"['jp', 'zh']"
899,童神～ヤマトグチ～ - 夏川りみ,vWVvTNFo6Ao,0,"['jp', 'zh']"
900,ココロのちず - BOYSTYLE,RUZCdggY34c,0,"['jp', 'zh']"
901,好きだから。 - ユイカ feat.れん,g8ENtHe2hMU,0,"['jp', 'zh']"
902,魔法のコトバ - スピッツ,gPTFyx2R46w,0,"['jp', 'zh']"
903,永遠のあくる日 - Ado,ZHAnZTVF_10,0,"['jp', 'zh']"
904,aLIEz - SawanoHiroyuki[nZk]:mizuki,24K4oZjv01I,0,"['jp', 'zh']"
905,どんな未来にも愛はある - flumpool,ncyVj-ixJmM,0,"['jp', 'zh']"
906,ばかまじめ - Creepy Nuts×Ayase×幾田りら,zNOe2fK1hM0,0,"['jp', 'zh']"
907,あの夢をなぞって (Ballade Ver.) - YOASOBI,vWpc7f6b9kA,0,"['jp', 'zh']"
908,麦の唄 - BEBE,29ZNAIREeeY,0,"['jp', 'zh']"
909,恋泥棒。 - ユイカ,BAxwEIrXGAQ,0,"['jp', 'zh']"
910,まつり - 藤井風,NwOvu-j_WjY,0,"['jp', 'zh']"
911,1.0 - amazarashi,oG9LOE_t3H4,0,"['jp', 'zh']"
912,3min - Aimer,RGRCx-g402I,0,"['jp', 'zh']"
913,Eighteen Color - コバソロ feat. こぴ,M7_H9PowqtQ,0,"['jp', 'zh']"
914,空白の車窓から - amazarashi,u4jBXRiC2iU,0,"['jp', 'zh']"
915,Voice - Superfly,f2Psc9oB30Y,0,"['jp', 'zh']"
916,忍者ハットリくん - 堀絢子、コロムビアゆりかご会,CwbDtqstnUw,0,"['jp', 'zh']"
917,HELLO - 中島美嘉,e6B7hMEDvOY,0,"['jp', 'zh']"
918,GIRI GIRI - 鈴木雅之 feat. すぅ,j3p6sXq_uUM,0,"['jp', 'zh']"
919,青100色 - 伊藤美来,jvA49MsUn_E,0,"['jp', 'zh']"
920,喜劇 - 星野源,D_Oyplmhhv0,0,"['jp', 'zh']"
921,Day of Bright Sunshine - 中島由貴,KR0z8b1iZiQ,0,"['jp', 'zh']"
922,もう一度 feat. asmi - もさを。,WzYsRfQdyWw,0,"['jp', 'zh']"
923,心予報 - MORE MORE JUMP!×初音ミク,t5c8D1xbXtw,0,"['jp', 'zh']"
924,fly with the night - Morfonica,p8yBUssjAC0,0,"['jp', 'zh']"
925,ハニージェットコースター - なすお☆,bWTGWUH9-Nc,0,"['jp', 'zh']"
926,嗚呼、我が浪漫の道よ - PelleK,MeZ6ECW4tWk,0,"['jp', 'zh']"
927,ミックスナッツ - Official髭男dism,CbH2F0kXgTY,0,"['jp', 'zh']"
928,俺こそオンリーワン - MORISAKI WIN,QV-e7XLiB_4,0,"['jp', 'zh']"
929,チキチキバンバン - QUEENDOM,XicdpSmxuT0,0,"['jp', 'zh']"
930,ビビっとラブ - CHiCO with HoneyWorks meets まふまふ,7CQPvJqea-M,0,"['jp', 'zh']"
931,小喋日和 - FantasticYouth,P7zFSRySTss,0,"['jp', 'zh']"
932,TEMPLATE - 星街すいせい,mBuHQeL-OO8,0,"['jp', 'zh']"
933,Cry out - ONE OK ROCK,JWSRqWpWPzE,0,"['jp', 'zh']"
934,アオハル - 告RADIO Loves 鈴木崚汰,Ppz9yRmgqFw,0,"['jp', 'zh']"
935,陽はまた昇るから - 緑黄色社会,e5FEOVTRfFc,0,"['jp', 'zh']"
936,アイロニ - 鹿乃,LlY8013xys4,0,"['jp', 'zh']"
937,君に伝えたいことがあるんだ - スピラ・スピカ,6mGm0W2wReE,0,"['jp', 'zh']"
938,sweets parade - 髏々宮カルタ(花澤香菜),n17JrLEHn6E,0,"['jp', 'zh']"
939,心臓 - TOOBOE,pjkOB8rXs6E,0,"['jp', 'zh']"
940,あの子コンプレックス - =LOVE,ShbfYtAPXuI,0,"['jp', 'zh']"
941,Habit - SEKAI NO OWARI,8OZDgBmehbA,0,"['jp', 'zh']"
942,それを愛と呼ぶなら - Uru,zPR-LcqWZJU,0,"['jp', 'zh']"
943,恋をするんだ - Hey! Say! JUMP,yc6SdtjIYCE,0,"['jp', 'zh']"
944,メルト - 初音ミク,D3D97AWALQI,0,"['jp', 'zh']"
945,ラッキー・ブルート - Ado,u-G_zzhLSy8,0,"['jp', 'zh']"
946,ジェリーフィッシュな君へ - 大西亜玖璃,3lT43FcvSh4,0,"['jp', 'zh']"
947,HERO in HEALER - カーラ(大西亜玖璃) with アルヴィン(佐藤拓也)、キノコ(泊明日菜),YVjiSrHHKrs,0,"['jp', 'zh']"
948,イフ - 月詠み,Xt1x1s2eAno,0,"['jp', 'zh']"
949,ぎゅって - 初音ミク,sFoWYa6QNKk,0,"['jp', 'zh']"
